Date,CPI,Unemployment Rate,10-year Treasury
2021-02-14,2.059488994321285,6.1535714285714285,1.25
2021-02-15,2.09251553594784,6.15,1.25
2021-02-16,2.125542077574395,6.146428571428571,1.3
2021-02-17,2.15856861920095,6.142857142857142,1.29
2021-02-18,2.191595160827505,6.139285714285714,1.29
2021-02-19,2.22462170245406,6.135714285714285,1.34
2021-02-20,2.257648244080615,6.132142857142857,1.34
2021-02-21,2.29067478570717,6.128571428571428,1.37
2021-02-22,2.3237013273337253,6.125,1.37
2021-02-23,2.35672786896028,6.121428571428571,1.37
2021-02-24,2.389754410586835,6.117857142857143,1.38
2021-02-25,2.4227809522133903,6.114285714285714,1.54
2021-02-26,2.455807493839945,6.110714285714286,1.44
2021-02-27,2.4888340354665,6.107142857142857,1.44
2021-02-28,2.521860577093055,6.103571428571429,1.45
2021-03-01,2.55488711871961,6.1,1.45
2021-03-02,2.6044445884046348,6.1,1.42
2021-03-03,2.654002058089659,6.1,1.47
2021-03-04,2.703559527774684,6.1,1.54
2021-03-05,2.753116997459708,6.1,1.56
2021-03-06,2.802674467144733,6.1,1.56
2021-03-07,2.852231936829757,6.1,1.59
2021-03-08,2.901789406514782,6.1,1.59
2021-03-09,2.951346876199806,6.1,1.55
2021-03-10,3.000904345884831,6.1,1.53
2021-03-11,3.050461815569855,6.1,1.54
2021-03-12,3.10001928525488,6.1,1.64
2021-03-13,3.149576754939904,6.1,1.64
2021-03-14,3.199134224624929,6.1,1.62
2021-03-15,3.248691694309953,6.1,1.62
2021-03-16,3.298249163994978,6.1,1.62
2021-03-17,3.347806633680002,6.1,1.63
2021-03-18,3.397364103365027,6.1,1.71
2021-03-19,3.446921573050051,6.1,1.74
2021-03-20,3.496479042735076,6.1,1.74
2021-03-21,3.5460365124201,6.1,1.69
2021-03-22,3.595593982105125,6.1,1.69
2021-03-23,3.6451514517901495,6.1,1.63
2021-03-24,3.694708921475174,6.1,1.62
2021-03-25,3.744266391160198,6.1,1.63
2021-03-26,3.793823860845223,6.1,1.67
2021-03-27,3.8433813305302476,6.1,1.67
2021-03-28,3.892938800215272,6.1,1.73
2021-03-29,3.942496269900296,6.1,1.73
2021-03-30,3.992053739585321,6.1,1.73
2021-03-31,4.041611209270346,6.1,1.74
2021-04-01,4.09116867895537,6.1,1.69
2021-04-02,4.119006797054938,6.09,1.72
2021-04-03,4.1468449151545075,6.08,1.72
2021-04-04,4.174683033254076,6.069999999999999,1.73
2021-04-05,4.202521151353644,6.06,1.73
2021-04-06,4.2303592694532135,6.05,1.67
2021-04-07,4.258197387552782,6.04,1.68
2021-04-08,4.28603550565235,6.029999999999999,1.64
2021-04-09,4.3138736237519195,6.02,1.67
2021-04-10,4.341711741851488,6.01,1.67
2021-04-11,4.369549859951056,6.0,1.69
2021-04-12,4.3973879780506255,5.989999999999999,1.69
2021-04-13,4.425226096150194,5.9799999999999995,1.64
2021-04-14,4.453064214249762,5.97,1.64
2021-04-15,4.4809023323493316,5.96,1.56
2021-04-16,4.5087404504489,5.949999999999999,1.59
2021-04-17,4.536578568548468,5.9399999999999995,1.59
2021-04-18,4.564416686648038,5.93,1.61
2021-04-19,4.592254804747606,5.92,1.61
2021-04-20,4.620092922847174,5.91,1.58
2021-04-21,4.647931040946744,5.8999999999999995,1.57
2021-04-22,4.675769159046312,5.89,1.57
2021-04-23,4.70360727714588,5.88,1.58
2021-04-24,4.73144539524545,5.87,1.58
2021-04-25,4.759283513345018,5.859999999999999,1.58
2021-04-26,4.787121631444586,5.85,1.58
2021-04-27,4.814959749544156,5.84,1.63
2021-04-28,4.842797867643724,5.83,1.63
2021-04-29,4.870635985743292,5.82,1.65
2021-04-30,4.898474103842862,5.81,1.65
2021-05-01,4.92631222194243,5.8,1.65
2021-05-02,4.938627214071682,5.8032258064516125,1.63
2021-05-03,4.950942206200934,5.806451612903226,1.63
2021-05-04,4.963257198330186,5.809677419354839,1.61
2021-05-05,4.975572190459438,5.812903225806451,1.59
2021-05-06,4.98788718258869,5.816129032258065,1.58
2021-05-07,5.000202174717941,5.819354838709677,1.6
2021-05-08,5.012517166847194,5.82258064516129,1.6
2021-05-09,5.024832158976445,5.825806451612904,1.63
2021-05-10,5.037147151105697,5.829032258064516,1.63
2021-05-11,5.049462143234949,5.832258064516129,1.64
2021-05-12,5.061777135364201,5.835483870967742,1.69
2021-05-13,5.074092127493453,5.838709677419355,1.66
2021-05-14,5.086407119622705,5.841935483870968,1.63
2021-05-15,5.0987221117519566,5.845161290322581,1.63
2021-05-16,5.111037103881209,5.848387096774194,1.64
2021-05-17,5.123352096010461,5.851612903225806,1.64
2021-05-18,5.135667088139713,5.854838709677419,1.64
2021-05-19,5.147982080268965,5.858064516129033,1.68
2021-05-20,5.160297072398216,5.861290322580645,1.63
2021-05-21,5.172612064527469,5.864516129032258,1.63
2021-05-22,5.18492705665672,5.867741935483871,1.63
2021-05-23,5.197242048785972,5.870967741935484,1.61
2021-05-24,5.209557040915224,5.874193548387097,1.61
2021-05-25,5.221872033044476,5.87741935483871,1.56
2021-05-26,5.234187025173728,5.880645161290323,1.58
2021-05-27,5.24650201730298,5.883870967741935,1.61
2021-05-28,5.2588170094322315,5.887096774193549,1.58
2021-05-29,5.271132001561484,5.890322580645162,1.58
2021-05-30,5.283446993690736,5.893548387096774,1.6
2021-05-31,5.295761985819988,5.896774193548388,1.6
2021-06-01,5.30807697794924,5.9,1.62
2021-06-02,5.306577373781269,5.883333333333334,1.59
2021-06-03,5.305077769613299,5.866666666666667,1.63
2021-06-04,5.3035781654453285,5.8500000000000005,1.56
2021-06-05,5.302078561277359,5.833333333333334,1.56
2021-06-06,5.300578957109388,5.816666666666667,1.57
2021-06-07,5.299079352941417,5.800000000000001,1.57
2021-06-08,5.2975797487734475,5.783333333333334,1.53
2021-06-09,5.296080144605477,5.766666666666667,1.5
2021-06-10,5.294580540437507,5.75,1.45
2021-06-11,5.293080936269536,5.733333333333333,1.47
2021-06-12,5.291581332101566,5.716666666666667,1.47
2021-06-13,5.290081727933596,5.7,1.51
2021-06-14,5.288582123765625,5.683333333333334,1.51
2021-06-15,5.287082519597655,5.666666666666667,1.51
2021-06-16,5.285582915429685,5.65,1.57
2021-06-17,5.284083311261714,5.633333333333334,1.52
2021-06-18,5.282583707093744,5.616666666666667,1.45
2021-06-19,5.281084102925774,5.6000000000000005,1.45
2021-06-20,5.279584498757804,5.583333333333334,1.5
2021-06-21,5.278084894589833,5.566666666666667,1.5
2021-06-22,5.276585290421862,5.550000000000001,1.48
2021-06-23,5.275085686253893,5.533333333333334,1.5
2021-06-24,5.273586082085922,5.5166666666666675,1.49
2021-06-25,5.272086477917952,5.5,1.54
2021-06-26,5.2705868737499815,5.483333333333333,1.54
2021-06-27,5.269087269582011,5.466666666666667,1.49
2021-06-28,5.267587665414041,5.45,1.49
2021-06-29,5.26608806124607,5.433333333333334,1.49
2021-06-30,5.2645884570781005,5.416666666666667,1.45
2021-07-01,5.26308885291013,5.4,1.48
2021-07-02,5.260210399787765,5.390322580645162,1.44
2021-07-03,5.2573319466654,5.380645161290323,1.44
2021-07-04,5.254453493543036,5.370967741935484,1.405
2021-07-05,5.25157504042067,5.361290322580645,1.405
2021-07-06,5.248696587298306,5.351612903225806,1.37
2021-07-07,5.2458181341759405,5.341935483870968,1.33
2021-07-08,5.242939681053576,5.332258064516129,1.3
2021-07-09,5.2400612279312115,5.322580645161291,1.37
2021-07-10,5.237182774808846,5.312903225806452,1.37
2021-07-11,5.234304321686482,5.303225806451613,1.38
2021-07-12,5.231425868564116,5.2935483870967746,1.38
2021-07-13,5.228547415441752,5.283870967741936,1.42
2021-07-14,5.2256689623193875,5.274193548387097,1.37
2021-07-15,5.222790509197022,5.264516129032258,1.31
2021-07-16,5.219912056074658,5.254838709677419,1.31
2021-07-17,5.217033602952292,5.245161290322581,1.31
2021-07-18,5.214155149829928,5.235483870967742,1.19
2021-07-19,5.2112766967075626,5.225806451612903,1.19
2021-07-20,5.208398243585198,5.216129032258064,1.23
2021-07-21,5.205519790462834,5.2064516129032254,1.3
2021-07-22,5.202641337340468,5.196774193548387,1.27
2021-07-23,5.199762884218104,5.187096774193548,1.3
2021-07-24,5.1968844310957385,5.177419354838709,1.3
2021-07-25,5.194005977973374,5.167741935483871,1.29
2021-07-26,5.19112752485101,5.158064516129032,1.29
2021-07-27,5.188249071728644,5.148387096774194,1.25
2021-07-28,5.18537061860628,5.138709677419355,1.26
2021-07-29,5.1824921654839144,5.129032258064516,1.28
2021-07-30,5.17961371236155,5.119354838709677,1.24
2021-07-31,5.176735259239185,5.109677419354838,1.24
2021-08-01,5.17385680611682,5.1,1.2
2021-08-02,5.178952165983648,5.087096774193548,1.2
2021-08-03,5.184047525850477,5.074193548387097,1.19
2021-08-04,5.189142885717304,5.0612903225806445,1.19
2021-08-05,5.194238245584132,5.048387096774193,1.23
2021-08-06,5.199333605450961,5.035483870967742,1.31
2021-08-07,5.204428965317788,5.02258064516129,1.31
2021-08-08,5.209524325184616,5.009677419354839,1.33
2021-08-09,5.214619685051445,4.9967741935483865,1.33
2021-08-10,5.2197150449182725,4.983870967741935,1.36
2021-08-11,5.224810404785101,4.970967741935484,1.35
2021-08-12,5.229905764651929,4.958064516129032,1.36
2021-08-13,5.235001124518757,4.945161290322581,1.29
2021-08-14,5.240096484385585,4.9322580645161285,1.29
2021-08-15,5.245191844252413,4.919354838709677,1.26
2021-08-16,5.250287204119241,4.906451612903226,1.26
2021-08-17,5.255382563986069,4.893548387096774,1.26
2021-08-18,5.260477923852897,4.880645161290323,1.27
2021-08-19,5.265573283719725,4.867741935483871,1.24
2021-08-20,5.2706686435865535,4.854838709677419,1.26
2021-08-21,5.275764003453381,4.841935483870968,1.26
2021-08-22,5.280859363320209,4.829032258064516,1.25
2021-08-23,5.285954723187038,4.816129032258065,1.25
2021-08-24,5.291050083053865,4.803225806451613,1.29
2021-08-25,5.296145442920693,4.790322580645161,1.35
2021-08-26,5.301240802787522,4.77741935483871,1.34
2021-08-27,5.3063361626543495,4.764516129032258,1.31
2021-08-28,5.311431522521178,4.751612903225807,1.31
2021-08-29,5.316526882388006,4.738709677419355,1.29
2021-08-30,5.321622242254834,4.725806451612903,1.29
2021-08-31,5.326717602121662,4.712903225806452,1.3
2021-09-01,5.33181296198849,4.7,1.31
2021-09-02,5.359718548355549,4.693333333333333,1.29
2021-09-03,5.38762413472261,4.6866666666666665,1.33
2021-09-04,5.415529721089669,4.68,1.33
2021-09-05,5.4434353074567285,4.673333333333334,1.355
2021-09-06,5.471340893823788,4.666666666666667,1.355
2021-09-07,5.499246480190848,4.66,1.38
2021-09-08,5.527152066557908,4.653333333333333,1.35
2021-09-09,5.555057652924967,4.6466666666666665,1.3
2021-09-10,5.5829632392920265,4.640000000000001,1.35
2021-09-11,5.610868825659087,4.633333333333334,1.35
2021-09-12,5.638774412026146,4.626666666666667,1.33
2021-09-13,5.666679998393206,4.62,1.33
2021-09-14,5.694585584760265,4.613333333333333,1.28
2021-09-15,5.722491171127325,4.6066666666666665,1.31
2021-09-16,5.750396757494385,4.6,1.34
2021-09-17,5.778302343861444,4.593333333333334,1.37
2021-09-18,5.806207930228505,4.586666666666667,1.37
2021-09-19,5.834113516595564,4.58,1.31
2021-09-20,5.862019102962623,4.573333333333333,1.31
2021-09-21,5.889924689329683,4.566666666666666,1.33
2021-09-22,5.917830275696743,4.5600000000000005,1.32
2021-09-23,5.945735862063803,4.553333333333334,1.41
2021-09-24,5.973641448430862,4.546666666666667,1.47
2021-09-25,6.001547034797921,4.54,1.47
2021-09-26,6.029452621164982,4.533333333333333,1.48
2021-09-27,6.057358207532041,4.526666666666666,1.48
2021-09-28,6.0852637938991005,4.52,1.54
2021-09-29,6.113169380266161,4.513333333333334,1.55
2021-09-30,6.14107496663322,4.506666666666667,1.52
2021-10-01,6.16898055300028,4.5,1.48
2021-10-02,6.187926044943326,4.487096774193549,1.48
2021-10-03,6.206871536886372,4.474193548387097,1.49
2021-10-04,6.225817028829419,4.461290322580645,1.49
2021-10-05,6.244762520772466,4.448387096774193,1.54
2021-10-06,6.2637080127155125,4.435483870967742,1.53
2021-10-07,6.282653504658558,4.422580645161291,1.58
2021-10-08,6.301598996601605,4.409677419354838,1.61
2021-10-09,6.320544488544652,4.396774193548387,1.61
2021-10-10,6.339489980487698,4.383870967741935,1.6
2021-10-11,6.358435472430744,4.370967741935484,1.6
2021-10-12,6.377380964373791,4.358064516129032,1.59
2021-10-13,6.396326456316838,4.34516129032258,1.56
2021-10-14,6.415271948259884,4.332258064516129,1.52
2021-10-15,6.43421744020293,4.319354838709677,1.59
2021-10-16,6.453162932145977,4.306451612903226,1.59
2021-10-17,6.472108424089023,4.293548387096774,1.59
2021-10-18,6.49105391603207,4.280645161290322,1.59
2021-10-19,6.5099994079751164,4.267741935483871,1.65
2021-10-20,6.528944899918162,4.254838709677419,1.65
2021-10-21,6.547890391861209,4.241935483870968,1.68
2021-10-22,6.566835883804256,4.229032258064516,1.66
2021-10-23,6.5857813757473025,4.216129032258064,1.66
2021-10-24,6.604726867690348,4.203225806451613,1.64
2021-10-25,6.623672359633395,4.190322580645161,1.64
2021-10-26,6.642617851576442,4.177419354838709,1.63
2021-10-27,6.661563343519488,4.164516129032258,1.54
2021-10-28,6.680508835462534,4.151612903225806,1.57
2021-10-29,6.699454327405581,4.138709677419355,1.55
2021-10-30,6.718399819348628,4.1258064516129025,1.55
2021-10-31,6.737345311291674,4.112903225806451,1.58
2021-11-01,6.75629080323472,4.1,1.58
2021-11-02,6.763941679004496,4.093333333333333,1.56
2021-11-03,6.771592554774273,4.086666666666666,1.6
2021-11-04,6.7792434305440485,4.08,1.53
2021-11-05,6.786894306313824,4.073333333333333,1.45
2021-11-06,6.7945451820836,4.066666666666666,1.45
2021-11-07,6.802196057853377,4.06,1.51
2021-11-08,6.809846933623152,4.053333333333333,1.51
2021-11-09,6.817497809392928,4.046666666666666,1.46
2021-11-10,6.825148685162704,4.04,1.56
2021-11-11,6.8327995609324805,4.033333333333333,1.57
2021-11-12,6.840450436702256,4.026666666666666,1.58
2021-11-13,6.848101312472032,4.02,1.58
2021-11-14,6.855752188241808,4.013333333333333,1.63
2021-11-15,6.863403064011584,4.006666666666667,1.63
2021-11-16,6.87105393978136,4.0,1.63
2021-11-17,6.878704815551136,3.993333333333333,1.6
2021-11-18,6.8863556913209125,3.9866666666666664,1.59
2021-11-19,6.894006567090688,3.98,1.54
2021-11-20,6.901657442860464,3.973333333333333,1.54
2021-11-21,6.90930831863024,3.9666666666666663,1.63
2021-11-22,6.916959194400016,3.96,1.63
2021-11-23,6.924610070169792,3.953333333333333,1.67
2021-11-24,6.932260945939568,3.9466666666666663,1.64
2021-11-25,6.939911821709344,3.94,1.56
2021-11-26,6.94756269747912,3.933333333333333,1.48
2021-11-27,6.955213573248896,3.9266666666666667,1.48
2021-11-28,6.962864449018672,3.92,1.52
2021-11-29,6.9705153247884475,3.913333333333333,1.52
2021-11-30,6.978166200558224,3.9066666666666667,1.43
2021-12-01,6.985817076328,3.9,1.43
2021-12-02,7.000180697354589,3.903225806451613,1.44
2021-12-03,7.014544318381178,3.9064516129032256,1.35
2021-12-04,7.028907939407767,3.9096774193548387,1.35
2021-12-05,7.043271560434356,3.9129032258064513,1.43
2021-12-06,7.057635181460945,3.9161290322580644,1.43
2021-12-07,7.071998802487534,3.9193548387096775,1.48
2021-12-08,7.086362423514123,3.92258064516129,1.52
2021-12-09,7.100726044540712,3.925806451612903,1.49
2021-12-10,7.115089665567301,3.9290322580645163,1.48
2021-12-11,7.129453286593891,3.932258064516129,1.48
2021-12-12,7.143816907620479,3.935483870967742,1.42
2021-12-13,7.158180528647068,3.9387096774193546,1.42
2021-12-14,7.172544149673658,3.9419354838709677,1.44
2021-12-15,7.1869077707002464,3.945161290322581,1.47
2021-12-16,7.201271391726835,3.9483870967741934,1.44
2021-12-17,7.215635012753425,3.9516129032258065,1.41
2021-12-18,7.2299986337800135,3.954838709677419,1.41
2021-12-19,7.244362254806602,3.958064516129032,1.43
2021-12-20,7.258725875833192,3.9612903225806453,1.43
2021-12-21,7.273089496859781,3.964516129032258,1.48
2021-12-22,7.287453117886369,3.967741935483871,1.46
2021-12-23,7.301816738912959,3.9709677419354836,1.5
2021-12-24,7.316180359939548,3.9741935483870967,1.49
2021-12-25,7.330543980966137,3.97741935483871,1.49
2021-12-26,7.344907601992726,3.9806451612903224,1.48
2021-12-27,7.359271223019315,3.9838709677419355,1.48
2021-12-28,7.373634844045904,3.9870967741935486,1.49
2021-12-29,7.387998465072493,3.990322580645161,1.55
2021-12-30,7.402362086099082,3.9935483870967743,1.52
2021-12-31,7.416725707125671,3.996774193548387,1.52
2022-01-01,7.43108932815226,4.0,1.52
2022-01-02,7.444003173123177,3.9935483870967743,1.63
2022-01-03,7.456917018094094,3.9870967741935486,1.63
2022-01-04,7.4698308630650105,3.9806451612903224,1.66
2022-01-05,7.482744708035927,3.9741935483870967,1.71
2022-01-06,7.495658553006844,3.967741935483871,1.73
2022-01-07,7.508572397977761,3.9612903225806453,1.76
2022-01-08,7.5214862429486775,3.954838709677419,1.76
2022-01-09,7.534400087919594,3.9483870967741934,1.78
2022-01-10,7.5473139328905114,3.9419354838709677,1.78
2022-01-11,7.560227777861428,3.935483870967742,1.75
2022-01-12,7.5731416228323445,3.929032258064516,1.74
2022-01-13,7.586055467803261,3.92258064516129,1.7
2022-01-14,7.598969312774178,3.9161290322580644,1.78
2022-01-15,7.611883157745095,3.9096774193548387,1.78
2022-01-16,7.6247970027160115,3.903225806451613,1.8250000000000002
2022-01-17,7.637710847686929,3.896774193548387,1.8250000000000002
2022-01-18,7.650624692657845,3.890322580645161,1.87
2022-01-19,7.663538537628762,3.8838709677419354,1.83
2022-01-20,7.676452382599679,3.8774193548387097,1.83
2022-01-21,7.689366227570596,3.870967741935484,1.75
2022-01-22,7.702280072541512,3.864516129032258,1.75
2022-01-23,7.715193917512429,3.858064516129032,1.75
2022-01-24,7.728107762483346,3.8516129032258064,1.75
2022-01-25,7.741021607454263,3.8451612903225807,1.78
2022-01-26,7.753935452425179,3.8387096774193545,1.85
2022-01-27,7.766849297396097,3.832258064516129,1.81
2022-01-28,7.779763142367013,3.825806451612903,1.78
2022-01-29,7.79267698733793,3.8193548387096774,1.78
2022-01-30,7.805590832308846,3.8129032258064512,1.79
2022-01-31,7.818504677279764,3.8064516129032255,1.79
2022-02-01,7.83141852225068,3.8,1.81
2022-02-02,7.853850871994222,3.7928571428571427,1.78
2022-02-03,7.876283221737764,3.7857142857142856,1.82
2022-02-04,7.898715571481305,3.7785714285714285,1.93
2022-02-05,7.921147921224847,3.7714285714285714,1.93
2022-02-06,7.943580270968389,3.7642857142857142,1.92
2022-02-07,7.966012620711931,3.757142857142857,1.92
2022-02-08,7.988444970455473,3.75,1.96
2022-02-09,8.010877320199015,3.742857142857143,1.94
2022-02-10,8.033309669942556,3.7357142857142858,2.03
2022-02-11,8.055742019686098,3.7285714285714286,1.92
2022-02-12,8.07817436942964,3.7214285714285715,1.92
2022-02-13,8.10060671917318,3.7142857142857144,1.98
2022-02-14,8.123039068916723,3.7071428571428573,1.98
2022-02-15,8.145471418660264,3.7,2.05
2022-02-16,8.167903768403807,3.6928571428571426,2.03
2022-02-17,8.190336118147348,3.6857142857142855,1.97
2022-02-18,8.21276846789089,3.6785714285714284,1.92
2022-02-19,8.235200817634432,3.6714285714285713,1.92
2022-02-20,8.257633167377973,3.664285714285714,1.93
2022-02-21,8.280065517121516,3.657142857142857,1.93
2022-02-22,8.302497866865057,3.65,1.94
2022-02-23,8.3249302166086,3.642857142857143,1.99
2022-02-24,8.34736256635214,3.6357142857142857,1.96
2022-02-25,8.369794916095682,3.6285714285714286,1.97
2022-02-26,8.392227265839225,3.6214285714285714,1.97
2022-02-27,8.414659615582766,3.6142857142857143,1.83
2022-02-28,8.437091965326308,3.607142857142857,1.83
2022-03-01,8.45952431506985,3.6,1.72
2022-03-02,8.451043255166296,3.603225806451613,1.86
2022-03-03,8.442562195262742,3.606451612903226,1.86
2022-03-04,8.434081135359186,3.609677419354839,1.74
2022-03-05,8.425600075455632,3.6129032258064515,1.74
2022-03-06,8.417119015552078,3.6161290322580646,1.78
2022-03-07,8.408637955648524,3.6193548387096777,1.78
2022-03-08,8.40015689574497,3.6225806451612903,1.86
2022-03-09,8.391675835841415,3.6258064516129034,1.94
2022-03-10,8.383194775937861,3.6290322580645165,1.98
2022-03-11,8.374713716034307,3.632258064516129,2.0
2022-03-12,8.366232656130753,3.635483870967742,2.0
2022-03-13,8.3577515962272,3.638709677419355,2.14
2022-03-14,8.349270536323644,3.641935483870968,2.14
2022-03-15,8.34078947642009,3.645161290322581,2.15
2022-03-16,8.332308416516536,3.6483870967741936,2.19
2022-03-17,8.323827356612982,3.6516129032258067,2.2
2022-03-18,8.315346296709428,3.6548387096774193,2.14
2022-03-19,8.306865236805875,3.6580645161290324,2.14
2022-03-20,8.298384176902319,3.6612903225806455,2.32
2022-03-21,8.289903116998765,3.664516129032258,2.32
2022-03-22,8.281422057095211,3.667741935483871,2.38
2022-03-23,8.272940997191657,3.670967741935484,2.32
2022-03-24,8.264459937288104,3.674193548387097,2.34
2022-03-25,8.255978877384548,3.67741935483871,2.48
2022-03-26,8.247497817480994,3.6806451612903226,2.48
2022-03-27,8.23901675757744,3.6838709677419357,2.46
2022-03-28,8.230535697673886,3.6870967741935488,2.46
2022-03-29,8.222054637770333,3.6903225806451614,2.41
2022-03-30,8.213573577866777,3.6935483870967745,2.35
2022-03-31,8.205092517963223,3.696774193548387,2.32
2022-04-01,8.19661145805967,3.7,2.39
2022-04-02,8.207387601010089,3.6966666666666668,2.39
2022-04-03,8.218163743960508,3.6933333333333334,2.42
2022-04-04,8.228939886910926,3.6900000000000004,2.42
2022-04-05,8.239716029861345,3.686666666666667,2.54
2022-04-06,8.250492172811764,3.6833333333333336,2.61
2022-04-07,8.261268315762184,3.68,2.66
2022-04-08,8.272044458712603,3.6766666666666667,2.72
2022-04-09,8.28282060166302,3.6733333333333333,2.72
2022-04-10,8.29359674461344,3.67,2.79
2022-04-11,8.30437288756386,3.666666666666667,2.79
2022-04-12,8.315149030514279,3.6633333333333336,2.72
2022-04-13,8.325925173464698,3.66,2.7
2022-04-14,8.336701316415116,3.6566666666666667,2.83
2022-04-15,8.347477459365535,3.6533333333333333,2.84
2022-04-16,8.358253602315955,3.6500000000000004,2.84
2022-04-17,8.369029745266374,3.646666666666667,2.85
2022-04-18,8.379805888216794,3.6433333333333335,2.85
2022-04-19,8.390582031167211,3.64,2.93
2022-04-20,8.40135817411763,3.6366666666666667,2.85
2022-04-21,8.41213431706805,3.6333333333333333,2.9
2022-04-22,8.42291046001847,3.63,2.9
2022-04-23,8.433686602968889,3.626666666666667,2.9
2022-04-24,8.444462745919306,3.6233333333333335,2.81
2022-04-25,8.455238888869726,3.62,2.81
2022-04-26,8.466015031820145,3.6166666666666667,2.77
2022-04-27,8.476791174770565,3.6133333333333333,2.82
2022-04-28,8.487567317720984,3.6100000000000003,2.85
2022-04-29,8.498343460671402,3.606666666666667,2.89
2022-04-30,8.509119603621821,3.6033333333333335,2.89
2022-05-01,8.51989574657224,3.6,2.99
2022-05-02,8.534362705711768,3.6,2.99
2022-05-03,8.548829664851295,3.6,2.97
2022-05-04,8.563296623990823,3.6,2.93
2022-05-05,8.57776358313035,3.6,3.05
2022-05-06,8.592230542269878,3.6,3.12
2022-05-07,8.606697501409405,3.6,3.12
2022-05-08,8.621164460548933,3.6,3.05
2022-05-09,8.63563141968846,3.6,3.05
2022-05-10,8.650098378827987,3.6,2.99
2022-05-11,8.664565337967515,3.6,2.91
2022-05-12,8.679032297107042,3.6,2.84
2022-05-13,8.69349925624657,3.6,2.93
2022-05-14,8.707966215386097,3.6,2.93
2022-05-15,8.722433174525625,3.6,2.88
2022-05-16,8.736900133665152,3.6,2.88
2022-05-17,8.751367092804678,3.6,2.98
2022-05-18,8.765834051944205,3.6,2.89
2022-05-19,8.780301011083733,3.6,2.84
2022-05-20,8.79476797022326,3.6,2.78
2022-05-21,8.809234929362788,3.6,2.78
2022-05-22,8.823701888502315,3.6,2.86
2022-05-23,8.838168847641843,3.6,2.86
2022-05-24,8.85263580678137,3.6,2.76
2022-05-25,8.867102765920897,3.6,2.75
2022-05-26,8.881569725060425,3.6,2.75
2022-05-27,8.896036684199952,3.6,2.74
2022-05-28,8.91050364333948,3.6,2.74
2022-05-29,8.924970602479007,3.6,2.795
2022-05-30,8.939437561618535,3.6,2.795
2022-05-31,8.953904520758062,3.6,2.85
2022-06-01,8.96837147989759,3.6,2.94
2022-06-02,8.951483154586983,3.5966666666666667,2.92
2022-06-03,8.934594829276376,3.5933333333333333,2.96
2022-06-04,8.91770650396577,3.59,2.96
2022-06-05,8.900818178655163,3.586666666666667,3.04
2022-06-06,8.883929853344556,3.5833333333333335,3.04
2022-06-07,8.86704152803395,3.58,2.98
2022-06-08,8.850153202723343,3.5766666666666667,3.03
2022-06-09,8.833264877412736,3.5733333333333333,3.04
2022-06-10,8.81637655210213,3.5700000000000003,3.15
2022-06-11,8.799488226791523,3.566666666666667,3.15
2022-06-12,8.782599901480916,3.5633333333333335,3.43
2022-06-13,8.76571157617031,3.56,3.43
2022-06-14,8.748823250859703,3.5566666666666666,3.49
2022-06-15,8.731934925549096,3.5533333333333332,3.33
2022-06-16,8.715046600238491,3.55,3.28
2022-06-17,8.698158274927884,3.546666666666667,3.25
2022-06-18,8.681269949617278,3.5433333333333334,3.25
2022-06-19,8.664381624306671,3.54,3.2800000000000002
2022-06-20,8.647493298996064,3.5366666666666666,3.2800000000000002
2022-06-21,8.630604973685458,3.533333333333333,3.31
2022-06-22,8.61371664837485,3.5300000000000002,3.16
2022-06-23,8.596828323064244,3.526666666666667,3.09
2022-06-24,8.579939997753637,3.5233333333333334,3.13
2022-06-25,8.56305167244303,3.52,3.13
2022-06-26,8.546163347132424,3.5166666666666666,3.2
2022-06-27,8.529275021821817,3.513333333333333,3.2
2022-06-28,8.51238669651121,3.51,3.2
2022-06-29,8.495498371200604,3.506666666666667,3.1
2022-06-30,8.478610045889997,3.5033333333333334,2.98
2022-07-01,8.46172172057939,3.5,2.88
2022-07-02,8.45376261277283,3.503225806451613,2.88
2022-07-03,8.44580350496627,3.5064516129032257,2.8499999999999996
2022-07-04,8.437844397159708,3.509677419354839,2.8499999999999996
2022-07-05,8.429885289353146,3.5129032258064514,2.82
2022-07-06,8.421926181546585,3.5161290322580645,2.93
2022-07-07,8.413967073740025,3.5193548387096776,3.01
2022-07-08,8.406007965933464,3.52258064516129,3.09
2022-07-09,8.398048858126902,3.5258064516129033,3.09
2022-07-10,8.390089750320342,3.5290322580645164,2.99
2022-07-11,8.382130642513781,3.532258064516129,2.99
2022-07-12,8.37417153470722,3.535483870967742,2.96
2022-07-13,8.366212426900658,3.5387096774193547,2.91
2022-07-14,8.358253319094098,3.541935483870968,2.96
2022-07-15,8.350294211287537,3.545161290322581,2.93
2022-07-16,8.342335103480975,3.5483870967741935,2.93
2022-07-17,8.334375995674415,3.5516129032258066,2.96
2022-07-18,8.326416887867854,3.554838709677419,2.96
2022-07-19,8.318457780061292,3.5580645161290323,3.01
2022-07-20,8.310498672254733,3.5612903225806454,3.04
2022-07-21,8.302539564448171,3.564516129032258,2.91
2022-07-22,8.29458045664161,3.567741935483871,2.77
2022-07-23,8.286621348835048,3.570967741935484,2.77
2022-07-24,8.278662241028488,3.574193548387097,2.81
2022-07-25,8.270703133221927,3.57741935483871,2.81
2022-07-26,8.262744025415365,3.5806451612903225,2.81
2022-07-27,8.254784917608806,3.5838709677419356,2.78
2022-07-28,8.246825809802244,3.5870967741935487,2.68
